Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU32,OUT049,2154.952615195072
FDY27,OUT049,3328.0164318181846
NCP54,OUT013,2154.952615195072
NCZ41,OUT049,2154.952615195072
DRL49,OUT013,2154.952615195072
FDI05,OUT018,1277.6440901960793
FDY56,OUT045,3643.5197259842525
DRC13,OUT013,2154.952615195072
NCV29,OUT017,3328.0164318181846
FDR24,OUT049,1444.8818348484851
FDZ34,OUT018,3076.075090712743
FDP37,OUT035,2154.952615195072
FDX08,OUT027,5809.942989655171
FDS57,OUT045,1932.7485241379306
NCG18,OUT049,1708.8474512621385
FDK25,OUT018,2399.630043478261
FDH53,OUT049,1277.6440901960793
DRI59,OUT018,2887.6944439999997
FDA52,OUT046,2791.0116160377356
FDT20,OUT010,89.83445208333332
FDE36,OUT019,400.1679933333333
FDI24,OUT017,2791.0116160377356
FDB28,OUT018,3076.075090712743
FDV11,OUT017,2398.4804807692312
FDP01,OUT046,2453.7477006993004
FDD34,OUT027,3605.5251068965513
FDJ50,OUT027,1703.0223195652177
FDZ44,OUT013,1922.149381714285
DRO59,OUT035,1171.952739130435
DRB48,OUT045,666.3033320574154
FDR21,OUT018,2791.0116160377356
NCE42,OUT010,672.8019966666668
FDO23,OUT046,1277.6440901960793
NCE30,OUT018,3389.185807547169
FDQ22,OUT035,578.5896439716313
FDY01,OUT045,1932.7485241379306
FDS08,OUT017,2791.0116160377356
FDG28,OUT018,2887.6944439999997
FDQ51,OUT018,663.4091727272729
FDB05,OUT017,4658.686701052633
FDO56,OUT049,1922.149381714285
FDE02,OUT018,1277.6440901960793
FDN45,OUT017,3706.4460662983406
FDS09,OUT013,765.9678578947367
NCA54,OUT018,3385.561105389219
FDP09,OUT010,560.2469214285715
FDC53,OUT045,1708.8474512621385
NCM55,OUT017,3076.075090712743
FDL09,OUT018,2399.630043478261
FDA11,OUT019,248.15902461538457
FDA50,OUT045,1708.8474512621385
FDC23,OUT017,3328.0164318181846
FDE22,OUT049,2381.1152733893537
FDD23,OUT046,3076.075090712743
NCA29,OUT049,2791.0116160377356
FDK38,OUT046,2381.1152733893537
DRC13,OUT046,2154.952615195072
NCP43,OUT049,2791.0116160377356
FDX28,OUT049,1461.8437959999997
FDF08,OUT049,1277.6440901960793
FDZ33,OUT046,2381.1152733893537
FDD10,OUT049,2398.4804807692312
FDO58,OUT017,2453.7477006993004
FDI50,OUT017,4124.236894170403
FDO58,OUT045,2453.7477006993004
FDX08,OUT013,3385.561105389219
NCK17,OUT010,89.83445208333332
FDF39,OUT035,4171.458933333333
FDU45,OUT010,243.2441552941177
NCJ18,OUT018,1683.5727341463416
DRC27,OUT019,560.2469214285715
DRC25,OUT035,1550.5662553846148
FDU59,OUT035,2381.1152733893537
FDU28,OUT035,3076.075090712743
NCP30,OUT046,666.3033320574154
FDB39,OUT018,750.9352119047619
FDE41,OUT013,1277.6440901960793
DRH11,OUT010,179.43310000000005
FDA58,OUT045,3706.4460662983406
FDU50,OUT046,1922.149381714285
FDM34,OUT013,2154.952615195072
FDM44,OUT027,2753.7020771929824
FDR39,OUT045,3385.561105389219
FDM25,OUT045,2791.0116160377356
FDQ49,OUT049,2453.7477006993004
DRH25,OUT018,750.9352119047619
FDM09,OUT027,4471.840731343285
FDL44,OUT019,310.31986857142846
NCR42,OUT018,399.83953199999996
DRL59,OUT046,988.851949565217
FDX43,OUT013,2381.1152733893537
DRK47,OUT010,519.5903199999999
FDU48,OUT018,1683.5727341463416
FDY12,OUT045,765.9678578947367
NCN43,OUT018,1683.5727341463416
NCM55,OUT018,3385.561105389219
FDQ21,OUT027,3426.1036478873234
FDX13,OUT035,4658.686701052633
NCK30,OUT027,6318.503775257731
FDG20,OUT049,2791.0116160377356
DRG27,OUT017,666.3033320574154
FDY14,OUT018,3635.617272131147
FDP59,OUT035,1708.8474512621385
FDU60,OUT017,2453.7477006993004
NCC18,OUT019,400.1679933333333
DRJ39,OUT017,4124.236894170403
FDS07,OUT049,1922.149381714285
FDM08,OUT027,5273.4329108108095
FDP51,OUT045,1932.7485241379306
FDU16,OUT035,1277.6440901960793
FDH12,OUT013,1708.8474512621385
DRE48,OUT010,428.5447307692308
NCL42,OUT027,6318.503775257731
FDR21,OUT045,2791.0116160377356
NCW29,OUT035,2154.952615195072
FDO11,OUT013,4171.458933333333
NCM31,OUT049,2154.952615195072
FDV35,OUT019,310.31986857142846
FDF58,OUT017,988.851949565217
NCE43,OUT049,2791.581775333334
FDA02,OUT035,2791.581775333334
DRL37,OUT010,89.83445208333332
FDR24,OUT018,1277.6440901960793
FDW59,OUT049,1277.6440901960793
FDS22,OUT049,666.3033320574154
FDW24,OUT017,663.4091727272729
FDU24,OUT035,1461.8437959999997
FDA21,OUT027,5809.942989655171
FDH58,OUT027,3044.0779515151517
FDW36,OUT018,1480.8624962962965
FDI45,OUT027,4471.840731343285
FDU01,OUT018,2713.1569494505493
FDF35,OUT027,2753.7020771929824
FDU43,OUT019,672.8019966666668
FDE24,OUT019,310.31986857142846
FDK50,OUT049,2381.1152733893537
FDG31,OUT045,1171.952739130435
FDC60,OUT045,1550.5662553846148
FDL36,OUT013,1444.8818348484851
FDP21,OUT013,3076.075090712743
FDW16,OUT045,1444.8818348484851
FDX02,OUT017,4124.236894170403
FDQ58,OUT027,3605.5251068965513
FDT51,OUT046,1708.8474512621385
FDD59,OUT049,1277.6440901960793
NCM42,OUT018,1480.8624962962965
FDA57,OUT018,399.83953199999996
FDZ48,OUT035,1708.8474512621385
FDE46,OUT045,2453.7477006993004
NCZ30,OUT019,335.7111555555556
FDB56,OUT017,3076.075090712743
FDA25,OUT027,2496.586470175438
FDD20,OUT013,2154.952615195072
FDL25,OUT013,1277.6440901960793
NCO18,OUT049,2791.0116160377356
FDJ45,OUT017,578.5896439716313
FDR12,OUT035,2791.581775333334
NCF19,OUT010,89.83445208333332
FDK25,OUT046,2381.1152733893537
NCR17,OUT046,1922.149381714285
FDC52,OUT046,2381.1152733893537
NCA54,OUT017,3385.561105389219
FDR45,OUT010,560.2469214285715
NCM19,OUT049,1922.149381714285
FDF39,OUT027,6318.503775257731
FDX23,OUT049,1708.8474512621385
FDD58,OUT027,2753.7020771929824
FDX28,OUT013,1461.8437959999997
NCD31,OUT013,2791.581775333334
FDU57,OUT018,2002.6864520000006
FDI27,OUT046,810.6187369565213
NCM42,OUT046,1708.8474512621385
FDD32,OUT027,2278.1195568627454
FDI34,OUT013,3383.8741489795916
NCM29,OUT049,2154.952615195072
FDG46,OUT018,1849.3513344827581
DRC01,OUT010,179.43310000000005
FDB15,OUT027,6318.503775257731
NCA17,OUT027,4208.562772307692
FDF10,OUT046,2791.581775333334
FDR26,OUT027,4848.238105882354
FDI02,OUT049,1708.8474512621385
NCM54,OUT010,243.2441552941177
FDF14,OUT013,2381.1152733893537
FDJ33,OUT010,286.9372305084746
FDM20,OUT035,4124.236894170403
FDC03,OUT027,5273.4329108108095
NCX05,OUT046,1922.149381714285
NCM41,OUT027,2496.586470175438
NCU29,OUT010,390.2942169491527
FDQ59,OUT017,1277.6440901960793
FDH46,OUT010,189.825821875
FDH09,OUT013,765.9678578947367
NCD06,OUT045,810.6187369565213
FDC15,OUT035,2791.581775333334
DRD37,OUT027,957.4485323943661
FDT28,OUT027,4208.562772307692
FDR28,OUT027,4208.562772307692
FDT38,OUT017,1277.6440901960793
FDV34,OUT027,1703.0223195652177
FDY52,OUT035,851.7416346938776
FDB34,OUT013,1277.6440901960793
DRL23,OUT018,1264.5144851851855
DRB24,OUT046,2381.1152733893537
FDJ50,OUT046,851.7416346938776
FDQ49,OUT035,2453.7477006993004
FDP20,OUT035,2154.952615195072
FDV19,OUT027,4208.562772307692
NCR54,OUT045,3076.075090712743
FDO09,OUT010,672.8019966666668
FDS57,OUT018,1683.5727341463416
FDN10,OUT049,1922.149381714285
FDV23,OUT049,2154.952615195072
FDY28,OUT049,3706.4460662983406
DRG51,OUT013,2791.581775333334
FDD45,OUT019,248.15902461538457
NCL18,OUT027,4848.238105882354
NCM29,OUT013,2154.952615195072
FDF17,OUT027,5273.4329108108095
FDE22,OUT017,2381.1152733893537
FDQ22,OUT017,578.5896439716313
FDS01,OUT013,2791.0116160377356
FDW35,OUT027,957.4485323943661
FDJ33,OUT046,2154.952615195072
NCF54,OUT035,2791.0116160377356
FDE09,OUT013,1708.8474512621385
NCE06,OUT045,2381.1152733893537
DRH49,OUT049,1277.6440901960793
FDY43,OUT045,2791.581775333334
NCT05,OUT017,4171.458933333333
FDZ34,OUT045,3076.075090712743
FDL38,OUT017,1444.8818348484851
FDZ31,OUT017,3076.075090712743
FDR14,OUT035,851.7416346938776
NCN54,OUT049,1444.8818348484851
NCC42,OUT027,3426.1036478873234
FDK08,OUT017,1708.8474512621385
FDP59,OUT013,1708.8474512621385
FDV22,OUT035,2791.581775333334
FDD33,OUT035,3706.4460662983406
DRE60,OUT027,6318.503775257731
FDK52,OUT046,3383.8741489795916
FDA02,OUT017,2791.581775333334
FDM56,OUT049,1708.8474512621385
FDE57,OUT035,2154.952615195072
FDM32,OUT045,1277.6440901960793
NCQ30,OUT027,3044.0779515151517
FDQ27,OUT027,2496.586470175438
FDT60,OUT027,3426.1036478873234
FDU43,OUT049,4124.236894170403
NCO55,OUT035,1708.8474512621385
FDG02,OUT045,2713.1569494505493
FDJ28,OUT013,3076.075090712743
FDP40,OUT045,1708.8474512621385
FDJ38,OUT045,3076.075090712743
NCC54,OUT017,3706.4460662983406
NCZ41,OUT046,2154.952615195072
FDK38,OUT019,310.31986857142846
FDU52,OUT013,2381.1152733893537
FDC40,OUT046,1171.952739130435
NCR30,OUT017,1171.952739130435
NCN18,OUT017,1461.8437959999997
FDB50,OUT035,1444.8818348484851
FDG04,OUT013,2713.1569494505493
FDR26,OUT035,2791.0116160377356
NCT17,OUT018,3076.075090712743
FDX35,OUT027,5273.4329108108095
FDS12,OUT046,2154.952615195072
NCZ29,OUT027,3426.1036478873234
FDB38,OUT010,390.2942169491527
FDP12,OUT013,578.5896439716313
FDP22,OUT046,765.9678578947367
FDS26,OUT018,3635.617272131147
FDR52,OUT046,3076.075090712743
DRJ13,OUT046,2791.581775333334
FDU48,OUT027,3426.1036478873234
FDE29,OUT035,851.7416346938776
NCT29,OUT049,2154.952615195072
DRK37,OUT018,3076.075090712743
FDK55,OUT046,1444.8818348484851
FDR07,OUT046,1708.8474512621385
FDO21,OUT027,5273.4329108108095
FDK46,OUT049,4658.686701052633
FDB12,OUT045,1708.8474512621385
FDT31,OUT027,4848.238105882354
FDJ33,OUT045,1932.7485241379306
FDC26,OUT027,3044.0779515151517
NCQ02,OUT045,2713.1569494505493
FDP08,OUT010,522.9288314285714
FDB11,OUT027,5809.942989655171
FDV55,OUT013,2791.581775333334
FDW20,OUT049,2154.952615195072
NCJ18,OUT019,286.9372305084746
FDC41,OUT018,994.1082758620691
FDE14,OUT027,2496.586470175438
FDG35,OUT013,2694.563935714286
FDF45,OUT035,988.851949565217
FDS19,OUT027,2278.1195568627454
FDS58,OUT019,310.31986857142846
FDA26,OUT017,3706.4460662983406
FDM32,OUT049,1277.6440901960793
FDL45,OUT046,2154.952615195072
FDZ55,OUT049,2381.1152733893537
FDY37,OUT049,2154.952615195072
FDO46,OUT046,2713.1569494505493
FDQ60,OUT046,2154.952615195072
FDA19,OUT018,1849.3513344827581
FDL15,OUT046,2791.581775333334
FDM10,OUT018,3389.185807547169
NCL05,OUT017,666.3033320574154
DRK49,OUT010,89.83445208333332
NCE18,OUT027,6318.503775257731
FDG40,OUT049,578.5896439716313
DRI59,OUT045,4124.236894170403
FDK28,OUT035,4658.686701052633
NCD06,OUT019,89.83445208333332
FDO11,OUT019,519.5903199999999
FDK27,OUT046,2154.952615195072
FDT43,OUT027,1703.0223195652177
FDD38,OUT018,1264.5144851851855
FDA16,OUT049,4124.236894170403
FDL14,OUT027,3605.5251068965513
NCM17,OUT049,666.3033320574154
FDD20,OUT045,1745.6016378378379
FDA40,OUT045,1277.6440901960793
FDL43,OUT045,1277.6440901960793
FDV15,OUT045,1708.8474512621385
FDE52,OUT046,1277.6440901960793
NCL17,OUT010,390.2942169491527
NCJ31,OUT045,3706.4460662983406
FDR60,OUT045,1277.6440901960793
NCA18,OUT035,1922.149381714285
FDS21,OUT027,1703.0223195652177
FDW09,OUT035,1277.6440901960793
FDL26,OUT035,2791.581775333334
FDS47,OUT018,1277.6440901960793
FDC39,OUT046,3383.8741489795916
FDT51,OUT035,1708.8474512621385
FDK40,OUT035,4658.686701052633
NCG19,OUT045,3706.4460662983406
FDZ07,OUT046,988.851949565217
FDF08,OUT027,2496.586470175438
FDO04,OUT013,750.9352119047619
FDK41,OUT018,1444.8818348484851
FDP15,OUT049,4658.686701052633
NCD43,OUT018,1480.8624962962965
NCP18,OUT013,2791.581775333334
FDZ51,OUT046,1277.6440901960793
DRH13,OUT035,1708.8474512621385
FDF38,OUT045,666.3033320574154
NCI43,OUT045,765.9678578947367
FDM38,OUT027,1703.0223195652177
FDS03,OUT013,994.1082758620691
DRJ47,OUT017,2791.0116160377356
FDT50,OUT010,189.825821875
FDV02,OUT046,3328.0164318181846
NCG18,OUT017,1708.8474512621385
FDW52,OUT046,2791.581775333334
FDS40,OUT035,578.5896439716313
FDN31,OUT017,3076.075090712743
FDA37,OUT045,1745.6016378378379
FDA15,OUT046,4658.686701052633
FDL39,OUT046,3385.561105389219
FDJ53,OUT045,1932.7485241379306
FDX22,OUT013,3643.5197259842525
NCZ42,OUT045,4124.236894170403
FDD56,OUT027,4471.840731343285
FDD40,OUT017,2713.1569494505493
FDS50,OUT013,4124.236894170403
NCN14,OUT013,3385.561105389219
FDT15,OUT013,3385.561105389219
NCS18,OUT027,2496.586470175438
NCO26,OUT010,286.9372305084746
FDF58,OUT018,750.9352119047619
NCB19,OUT013,1550.5662553846148
FDH26,OUT017,2154.952615195072
DRB24,OUT027,3605.5251068965513
FDA49,OUT018,1444.8818348484851
FDB32,OUT045,1708.8474512621385
FDI36,OUT017,3076.075090712743
NCA17,OUT010,390.2942169491527
FDH22,OUT013,2154.952615195072
NCM26,OUT018,2002.6864520000006
FDT15,OUT027,5809.942989655171
FDB16,OUT018,1277.6440901960793
NCP54,OUT027,3426.1036478873234
FDJ36,OUT013,1708.8474512621385
FDO28,OUT045,1932.7485241379306
FDU09,OUT013,750.9352119047619
FDF29,OUT017,2154.952615195072
FDY08,OUT013,2154.952615195072
DRJ59,OUT018,399.83953199999996
FDT23,OUT027,2278.1195568627454
FDU15,OUT018,399.83953199999996
FDT47,OUT013,1708.8474512621385
FDI53,OUT019,453.0593789473684
FDR59,OUT018,3635.617272131147
FDD53,OUT035,666.3033320574154
FDY51,OUT017,3706.4460662983406
FDT04,OUT049,666.3033320574154
FDU51,OUT049,3328.0164318181846
FDG14,OUT035,2381.1152733893537
NCU06,OUT045,3706.4460662983406
DRG25,OUT046,3076.075090712743
DRH49,OUT035,1277.6440901960793
FDN15,OUT035,2154.952615195072
FDL43,OUT018,994.1082758620691
NCT18,OUT049,3385.561105389219
NCB31,OUT013,3752.764178947369
FDK57,OUT035,2154.952615195072
FDY04,OUT019,400.1679933333333
NCP54,OUT046,2154.952615195072
FDF41,OUT013,3383.8741489795916
FDM01,OUT045,1708.8474512621385
FDW03,OUT045,1708.8474512621385
FDF28,OUT045,1745.6016378378379
FDY37,OUT017,2154.952615195072
FDQ03,OUT017,3706.4460662983406
FDP51,OUT027,3044.0779515151517
FDJ40,OUT017,1708.8474512621385
FDC32,OUT049,1444.8818348484851
DRI49,OUT027,2278.1195568627454
NCW54,OUT017,851.7416346938776
FDF09,OUT017,578.5896439716313
FDP45,OUT018,3635.617272131147
DRJ23,OUT018,3076.075090712743
FDS59,OUT017,1708.8474512621385
FDY08,OUT046,2154.952615195072
FDX16,OUT049,2791.581775333334
FDY16,OUT018,3385.561105389219
FDK32,OUT035,2791.581775333334
FDQ22,OUT013,666.3033320574154
NCC31,OUT018,2399.630043478261
FDG58,OUT049,2381.1152733893537
DRF48,OUT013,3076.075090712743
DRH36,OUT049,994.1082758620691
NCR30,OUT035,1171.952739130435
FDB03,OUT019,672.8019966666668
FDZ28,OUT027,3426.1036478873234
FDR35,OUT017,3076.075090712743
DRD15,OUT027,6318.503775257731
FDJ33,OUT019,286.9372305084746
FDA56,OUT010,243.2441552941177
FDP56,OUT046,765.9678578947367
NCT30,OUT046,765.9678578947367
FDK15,OUT017,1708.8474512621385
FDH44,OUT018,2002.6864520000006
FDV01,OUT013,2453.7477006993004
DRG03,OUT017,2791.581775333334
FDG50,OUT027,2753.7020771929824
FDR16,OUT010,519.5903199999999
FDZ60,OUT046,1708.8474512621385
DRG03,OUT045,2791.581775333334
FDS56,OUT018,3635.617272131147
FDU33,OUT045,810.6187369565213
DRD27,OUT035,1461.8437959999997
FDW22,OUT046,4124.236894170403
DRA24,OUT045,2453.7477006993004
FDF38,OUT049,666.3033320574154
FDX48,OUT013,2791.581775333334
FDS58,OUT018,2399.630043478261
FDC32,OUT046,1444.8818348484851
NCQ29,OUT045,3752.764178947369
DRK39,OUT018,1277.6440901960793
NCS38,OUT017,1922.149381714285
DRO47,OUT013,1708.8474512621385
DRG27,OUT027,957.4485323943661
FDC57,OUT027,4848.238105882354
FDS55,OUT046,2381.1152733893537
NCJ06,OUT018,1683.5727341463416
FDO01,OUT019,243.2441552941177
NCM55,OUT045,3076.075090712743
FDC52,OUT049,2381.1152733893537
FDQ15,OUT045,1277.6440901960793
NCT30,OUT027,1703.0223195652177
NCR42,OUT027,957.4485323943661
FDD28,OUT035,851.7416346938776
FDQ34,OUT049,1708.8474512621385
FDZ12,OUT027,3426.1036478873234
DRE13,OUT019,248.15902461538457
NCN07,OUT019,243.2441552941177
FDM28,OUT035,3385.561105389219
FDI10,OUT017,3328.0164318181846
FDQ25,OUT013,2381.1152733893537
FDA38,OUT010,519.5903199999999
DRI13,OUT049,4124.236894170403
FDY20,OUT027,2496.586470175438
NCZ53,OUT035,3076.075090712743
NCM31,OUT013,2868.3577843137255
DRB01,OUT017,3076.075090712743
DRF37,OUT046,4021.547234615386
NCF42,OUT049,2791.0116160377356
FDF16,OUT018,2002.6864520000006
FDB41,OUT013,765.9678578947367
FDR34,OUT013,3643.5197259842525
FDR15,OUT018,2399.630043478261
NCV42,OUT019,243.2441552941177
FDW51,OUT035,3706.4460662983406
FDU36,OUT017,1708.8474512621385
FDX60,OUT049,1277.6440901960793
FDY03,OUT035,1922.149381714285
FDW55,OUT045,4124.236894170403
FDT01,OUT010,672.8019966666668
FDG58,OUT013,2381.1152733893537
FDK21,OUT017,4658.686701052633
NCS41,OUT019,522.9288314285714
FDS10,OUT045,3385.561105389219
NCT53,OUT046,2381.1152733893537
FDJ28,OUT018,3076.075090712743
FDX44,OUT045,1277.6440901960793
FDT20,OUT018,399.83953199999996
FDO44,OUT017,1461.8437959999997
NCX17,OUT049,3706.4460662983406
FDY01,OUT017,1922.149381714285
FDJ12,OUT027,5273.4329108108095
DRK35,OUT018,399.83953199999996
FDD47,OUT019,453.0593789473684
NCM53,OUT035,1708.8474512621385
FDO45,OUT013,1277.6440901960793
NCM42,OUT010,243.2441552941177
FDE04,OUT046,3328.0164318181846
NCI30,OUT027,6318.503775257731
FDZ19,OUT013,2791.0116160377356
FDW57,OUT013,2694.563935714286
FDA25,OUT013,1708.8474512621385
FDT22,OUT046,851.7416346938776
FDP51,OUT013,2154.952615195072
FDD48,OUT027,3044.0779515151517
FDY39,OUT035,3385.561105389219
FDO48,OUT010,672.8019966666668
FDD23,OUT027,5273.4329108108095
DRN35,OUT027,957.4485323943661
FDT01,OUT035,3706.4460662983406
FDC20,OUT010,179.43310000000005
DRJ35,OUT035,851.7416346938776
FDB32,OUT046,1444.8818348484851
FDL24,OUT046,3328.0164318181846
NCV42,OUT035,1922.149381714285
FDZ46,OUT046,1708.8474512621385
FDC15,OUT013,2791.581775333334
FDD08,OUT019,89.83445208333332
FDY50,OUT049,1550.5662553846148
FDD36,OUT013,2154.952615195072
FDG57,OUT027,1703.0223195652177
FDL21,OUT018,399.83953199999996
FDN16,OUT027,2496.586470175438
FDJ09,OUT027,957.4485323943661
FDS01,OUT010,400.1679933333333
FDV33,OUT017,4171.458933333333
DRE12,OUT017,1922.149381714285
FDR07,OUT013,1708.8474512621385
FDP48,OUT010,522.9288314285714
NCB55,OUT035,988.851949565217
FDQ08,OUT013,750.9352119047619
FDR34,OUT035,3643.5197259842525
FDO33,OUT046,1708.8474512621385
FDP13,OUT045,666.3033320574154
FDX12,OUT049,4124.236894170403
NCT06,OUT049,2791.581775333334
FDR16,OUT019,519.5903199999999
FDE36,OUT046,2381.1152733893537
FDZ36,OUT049,3385.561105389219
FDV13,OUT045,1277.6440901960793
NCZ17,OUT035,578.5896439716313
FDU56,OUT045,3385.561105389219
FDM09,OUT035,2791.0116160377356
FDV02,OUT017,3328.0164318181846
FDS34,OUT018,1683.5727341463416
FDA11,OUT049,1708.8474512621385
FDP09,OUT017,3643.5197259842525
FDB29,OUT027,3044.0779515151517
FDT19,OUT017,3328.0164318181846
DRH15,OUT017,666.3033320574154
FDY38,OUT046,3383.8741489795916
FDF14,OUT027,3605.5251068965513
FDN48,OUT010,189.825821875
FDQ12,OUT013,3643.5197259842525
NCJ43,OUT045,2398.4804807692312
FDE17,OUT019,310.31986857142846
FDB05,OUT035,4658.686701052633
FDH10,OUT045,3076.075090712743
NCR06,OUT017,666.3033320574154
FDU32,OUT018,1849.3513344827581
FDD56,OUT049,2791.0116160377356
FDO36,OUT018,3385.561105389219
FDH16,OUT010,189.825821875
FDX10,OUT018,399.83953199999996
FDZ37,OUT017,1277.6440901960793
FDU31,OUT010,672.8019966666668
DRC49,OUT049,2154.952615195072
FDL15,OUT045,2791.581775333334
FDN32,OUT019,428.5447307692308
DRH59,OUT027,1703.0223195652177
NCU29,OUT049,2381.1152733893537
FDR37,OUT019,522.9288314285714
FDS14,OUT018,2399.630043478261
FDU02,OUT027,6318.503775257731
FDJ08,OUT035,3076.075090712743
NCZ06,OUT045,3752.764178947369
FDO31,OUT049,1550.5662553846148
FDH31,OUT018,1264.5144851851855
FDS58,OUT017,2381.1152733893537
NCA53,OUT027,1703.0223195652177
FDF50,OUT046,3076.075090712743
NCW42,OUT049,4124.236894170403
NCQ17,OUT045,2381.1152733893537
FDK51,OUT018,3635.617272131147
NCW41,OUT010,390.2942169491527
NCR29,OUT017,851.7416346938776
FDB08,OUT019,310.31986857142846
FDA40,OUT027,2278.1195568627454
FDL14,OUT018,2399.630043478261
FDB47,OUT046,3383.8741489795916
FDO03,OUT035,4124.236894170403
DRK13,OUT019,428.5447307692308
FDX13,OUT010,519.5903199999999
FDF52,OUT046,3385.561105389219
FDT11,OUT013,3076.075090712743
FDB08,OUT013,2381.1152733893537
FDQ28,OUT018,2399.630043478261
FDD29,OUT045,4658.686701052633
NCQ29,OUT027,6318.503775257731
NCO02,OUT013,994.1082758620691
FDR56,OUT010,522.9288314285714
NCM54,OUT049,2154.952615195072
FDP51,OUT035,1922.149381714285
FDT38,OUT013,1277.6440901960793
FDZ20,OUT018,3635.617272131147
FDJ53,OUT013,2154.952615195072
FDX13,OUT049,4658.686701052633
FDP58,OUT035,3706.4460662983406
NCK31,OUT019,179.43310000000005
FDA35,OUT018,1683.5727341463416
FDV37,OUT018,3076.075090712743
NCO07,OUT027,5273.4329108108095
FDA20,OUT045,3076.075090712743
FDZ59,OUT035,2381.1152733893537
NCY17,OUT017,666.3033320574154
FDQ28,OUT035,2791.581775333334
FDV35,OUT017,2453.7477006993004
FDQ36,OUT013,578.5896439716313
FDD34,OUT018,2399.630043478261
FDK51,OUT045,4021.547234615386
FDV31,OUT035,2398.4804807692312
FDR04,OUT035,1708.8474512621385
FDR14,OUT049,851.7416346938776
DRC36,OUT010,453.0593789473684
FDE39,OUT019,243.2441552941177
FDP57,OUT049,1461.8437959999997
FDE57,OUT046,2154.952615195072
NCN18,OUT046,1461.8437959999997
NCQ05,OUT018,2002.6864520000006
FDW47,OUT035,2154.952615195072
FDV46,OUT035,2154.952615195072
NCP29,OUT045,1171.952739130435
FDE09,OUT018,1480.8624962962965
NCU06,OUT027,6318.503775257731
FDT19,OUT010,400.1679933333333
DRF15,OUT017,2453.7477006993004
DRI51,OUT013,2791.581775333334
NCX54,OUT013,1708.8474512621385
DRE01,OUT013,3383.8741489795916
NCB07,OUT045,3076.075090712743
FDU50,OUT035,1922.149381714285
FDG40,OUT035,578.5896439716313
FDW10,OUT018,2694.563935714286
FDX51,OUT013,3076.075090712743
NCP17,OUT045,1171.952739130435
FDP21,OUT035,3076.075090712743
FDL04,OUT045,1708.8474512621385
FDV23,OUT013,2154.952615195072
FDF24,OUT046,1277.6440901960793
FDH56,OUT027,3044.0779515151517
FDB51,OUT049,851.7416346938776
FDI58,OUT027,2496.586470175438
FDR20,OUT013,810.6187369565213
FDC51,OUT018,1849.3513344827581
FDB16,OUT027,2278.1195568627454
FDE40,OUT049,988.851949565217
NCM17,OUT035,666.3033320574154
FDU56,OUT035,3385.561105389219
FDS32,OUT019,335.7111555555556
FDX02,OUT049,4124.236894170403
FDT39,OUT027,3605.5251068965513
FDE35,OUT017,851.7416346938776
NCI42,OUT019,672.8019966666668
DRL23,OUT046,1708.8474512621385
FDA10,OUT046,2154.952615195072
FDA11,OUT013,1708.8474512621385
NCM06,OUT046,2381.1152733893537
NCT05,OUT035,4171.458933333333
NCQ02,OUT010,522.9288314285714
NCY06,OUT049,2154.952615195072
FDY56,OUT035,3643.5197259842525
FDL02,OUT035,1708.8474512621385
NCI06,OUT035,2791.0116160377356
FDQ14,OUT045,2381.1152733893537
FDQ12,OUT017,3643.5197259842525
FDP36,OUT046,765.9678578947367
FDK21,OUT027,6318.503775257731
FDO40,OUT045,2791.581775333334
NCK54,OUT019,243.2441552941177
FDY09,OUT018,2791.0116160377356
NCW30,OUT049,4171.458933333333
NCC55,OUT027,957.4485323943661
FDE58,OUT018,1683.5727341463416
FDR39,OUT013,3385.561105389219
FDU28,OUT049,3076.075090712743
FDH08,OUT017,3643.5197259842525
FDG35,OUT045,2694.563935714286
FDG22,OUT049,578.5896439716313
FDC34,OUT035,2791.581775333334
FDP15,OUT018,3635.617272131147
FDK34,OUT010,560.2469214285715
FDU45,OUT035,1922.149381714285
FDQ04,OUT027,957.4485323943661
FDX22,OUT018,2887.6944439999997
FDB45,OUT017,1708.8474512621385
NCH43,OUT027,5273.4329108108095
DRE60,OUT046,3383.8741489795916
FDD17,OUT027,6318.503775257731
NCM54,OUT017,2154.952615195072
NCH55,OUT013,2154.952615195072
NCT06,OUT017,2791.581775333334
FDA48,OUT027,5273.4329108108095
FDY58,OUT027,6318.503775257731
FDO25,OUT045,3706.4460662983406
FDN50,OUT045,1708.8474512621385
FDH35,OUT035,2453.7477006993004
FDK09,OUT045,3706.4460662983406
FDO16,OUT013,1550.5662553846148
FDW11,OUT045,1171.952739130435
FDU47,OUT027,3426.1036478873234
NCQ42,OUT010,243.2441552941177
FDK55,OUT027,2753.7020771929824
FDN08,OUT049,1922.149381714285
FDT57,OUT045,4124.236894170403
FDJ12,OUT018,2887.6944439999997
DRL59,OUT017,663.4091727272729
NCN53,OUT046,578.5896439716313
FDO51,OUT010,89.83445208333332
FDK56,OUT017,3076.075090712743
FDY12,OUT035,851.7416346938776
FDU15,OUT035,578.5896439716313
FDQ19,OUT046,4124.236894170403
DRF15,OUT045,2453.7477006993004
DRE25,OUT019,248.15902461538457
FDK57,OUT018,1849.3513344827581
FDD33,OUT010,560.2469214285715
FDR34,OUT027,6318.503775257731
FDU04,OUT045,1745.6016378378379
FDE35,OUT019,145.95815555555558
NCD31,OUT035,2791.581775333334
FDJ56,OUT035,1708.8474512621385
