Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU44,OUT046,2644.4778427083343
DRG39,OUT035,935.0323883040932
FDU32,OUT049,2243.6695967213113
FDY27,OUT049,3259.56208490566
NCP54,OUT013,2243.6695967213113
NCZ41,OUT049,1987.2510486486474
DRL49,OUT013,2309.2007980000003
FDI05,OUT018,1202.6567333333332
FDY56,OUT045,3643.5197259842507
DRC13,OUT013,2243.6695967213113
NCV29,OUT017,3259.56208490566
FDR24,OUT049,1458.4550080536917
FDZ34,OUT018,2893.8398258992797
FDP37,OUT035,2142.7435709401716
FDX08,OUT027,5329.314724444443
FDS57,OUT045,1827.832845454545
NCG18,OUT049,1682.2122382352939
FDK25,OUT018,2232.84702184874
FDH53,OUT049,1202.6567333333332
DRI59,OUT018,3327.952582926831
FDA52,OUT046,2778.589317525773
FDT20,OUT010,92.67548155339804
FDE36,OUT019,425.93559145299173
FDI24,OUT017,2778.589317525773
FDB28,OUT018,2893.8398258992797
FDV11,OUT017,2552.0052351851864
FDP01,OUT046,2453.7477006993004
FDD34,OUT027,4117.317712631578
FDJ50,OUT027,1378.2631852760744
FDZ44,OUT013,1922.1493817142846
DRO59,OUT035,1103.186213333333
DRB48,OUT045,677.1027476190476
FDR21,OUT018,2778.589317525773
NCE42,OUT010,584.7577647727273
FDO23,OUT046,1284.7897668711655
NCE30,OUT018,3327.952582926831
FDQ22,OUT035,583.8145788617884
FDY01,OUT045,1827.832845454545
FDS08,OUT017,2778.589317525773
FDG28,OUT018,3327.952582926831
FDQ51,OUT018,798.2176035398228
FDB05,OUT017,4433.304032653059
FDO56,OUT049,1922.1493817142846
FDE02,OUT018,1202.6567333333332
FDN45,OUT017,3737.2957751824824
FDS09,OUT013,713.8586545454551
NCA54,OUT018,3384.1080642424226
FDP09,OUT010,584.7577647727273
FDC53,OUT045,1573.0706258064517
NCM55,OUT017,2939.3484761904747
FDL09,OUT018,2232.84702184874
FDA11,OUT019,219.2185209302326
FDA50,OUT045,1573.0706258064517
FDC23,OUT017,3259.56208490566
FDE22,OUT049,2286.413267368423
FDD23,OUT046,3391.591252727272
NCA29,OUT049,3259.56208490566
FDK38,OUT046,2286.413267368423
DRC13,OUT046,2243.6695967213113
NCP43,OUT049,2778.589317525773
FDX28,OUT049,1461.8437959999997
FDF08,OUT049,1202.6567333333332
FDZ33,OUT046,2503.501336448599
FDD10,OUT049,2552.0052351851864
FDO58,OUT017,2453.7477006993004
FDI50,OUT017,3945.4325672131163
FDO58,OUT045,2453.7477006993004
FDX08,OUT013,3384.1080642424226
NCK17,OUT010,92.67548155339804
FDF39,OUT035,4034.300306896551
FDU45,OUT010,281.4820818181818
NCJ18,OUT018,1752.2524400000002
DRC27,OUT019,584.7577647727273
DRC25,OUT035,1435.9121343749994
FDU59,OUT035,2503.501336448599
FDU28,OUT035,2939.3484761904747
NCP30,OUT046,677.1027476190476
FDB39,OUT018,796.6402682539677
FDE41,OUT013,1435.9121343749994
DRH11,OUT010,165.91858165137606
FDA58,OUT045,3737.2957751824824
FDU50,OUT046,1922.1493817142846
FDM34,OUT013,1987.2510486486474
FDM44,OUT027,2517.882088484848
FDR39,OUT045,3384.1080642424226
FDM25,OUT045,3259.56208490566
FDQ49,OUT049,2453.7477006993004
DRH25,OUT018,796.6402682539677
FDM09,OUT027,4117.317712631578
FDL44,OUT019,346.89728372093043
NCR42,OUT018,507.04640366972455
DRL59,OUT046,935.0323883040932
FDX43,OUT013,2286.413267368423
DRK47,OUT010,584.7577647727273
FDU48,OUT018,1752.2524400000002
FDY12,OUT045,713.8586545454551
NCN43,OUT018,1752.2524400000002
NCM55,OUT018,3384.1080642424226
FDQ21,OUT027,3242.062071532848
FDX13,OUT035,4433.304032653059
NCK30,OUT027,6280.89088
FDG20,OUT049,2778.589317525773
DRG27,OUT017,677.1027476190476
FDY14,OUT018,3327.952582926831
FDP59,OUT035,1879.2570116129025
FDU60,OUT017,2453.7477006993004
NCC18,OUT019,425.93559145299173
DRJ39,OUT017,4340.218358415841
FDS07,OUT049,1922.1493817142846
FDM08,OUT027,5329.314724444443
FDP51,OUT045,1827.832845454545
FDU16,OUT035,1284.7897668711655
FDH12,OUT013,1649.2997860000005
DRE48,OUT010,482.6995426229506
NCL42,OUT027,6280.89088
FDR21,OUT045,2778.589317525773
NCW29,OUT035,2243.6695967213113
FDO11,OUT013,4034.300306896551
NCM31,OUT049,2309.2007980000003
FDV35,OUT019,346.89728372093043
FDF58,OUT017,935.0323883040932
NCE43,OUT049,2644.4778427083343
FDA02,OUT035,2644.4778427083343
DRL37,OUT010,92.67548155339804
FDR24,OUT018,1202.6567333333332
FDW59,OUT049,1202.6567333333332
FDS22,OUT049,677.1027476190476
FDW24,OUT017,713.8586545454551
FDU24,OUT035,1461.8437959999997
FDA21,OUT027,5329.314724444443
FDH58,OUT027,3242.062071532848
FDW36,OUT018,1372.6884907407411
FDI45,OUT027,4117.317712631578
FDU01,OUT018,2752.9709346534664
FDF35,OUT027,2517.882088484848
FDU43,OUT019,584.7577647727273
FDE24,OUT019,346.89728372093043
FDK50,OUT049,2649.110232432434
FDG31,OUT045,1103.186213333333
FDC60,OUT045,1458.4550080536917
FDL36,OUT013,1458.4550080536917
FDP21,OUT013,2893.8398258992797
FDW16,OUT045,1458.4550080536917
FDX02,OUT017,4340.218358415841
FDQ58,OUT027,4117.317712631578
FDT51,OUT046,1682.2122382352939
FDD59,OUT049,1202.6567333333332
NCM42,OUT018,1372.6884907407411
FDA57,OUT018,507.04640366972455
FDZ48,OUT035,1649.2997860000005
FDE46,OUT045,2453.7477006993004
NCZ30,OUT019,281.4820818181818
FDB56,OUT017,3391.591252727272
FDA25,OUT027,2517.882088484848
FDD20,OUT013,2243.6695967213113
FDL25,OUT013,1435.9121343749994
NCO18,OUT049,2778.589317525773
FDJ45,OUT017,583.8145788617884
FDR12,OUT035,2644.4778427083343
NCF19,OUT010,92.67548155339804
FDK25,OUT046,2503.501336448599
NCR17,OUT046,1922.1493817142846
FDC52,OUT046,2649.110232432434
NCA54,OUT017,3384.1080642424226
FDR45,OUT010,584.7577647727273
NCM19,OUT049,1922.1493817142846
FDF39,OUT027,6280.89088
FDX23,OUT049,1573.0706258064517
FDD58,OUT027,2517.882088484848
FDX28,OUT013,1461.8437959999997
NCD31,OUT013,2644.4778427083343
FDU57,OUT018,2232.84702184874
FDI27,OUT046,798.2176035398228
NCM42,OUT046,1682.2122382352939
FDD32,OUT027,2517.882088484848
FDI34,OUT013,3454.0625591549283
NCM29,OUT049,2243.6695967213113
FDG46,OUT018,1752.2524400000002
DRC01,OUT010,92.67548155339804
FDB15,OUT027,6280.89088
NCA17,OUT027,4117.317712631578
FDF10,OUT046,3053.0998777777777
FDR26,OUT027,5329.314724444443
FDI02,OUT049,1879.2570116129025
NCM54,OUT010,281.4820818181818
FDF14,OUT013,2649.110232432434
FDJ33,OUT010,281.4820818181818
FDM20,OUT035,4340.218358415841
FDC03,OUT027,5329.314724444443
NCX05,OUT046,1922.1493817142846
NCM41,OUT027,2517.882088484848
NCU29,OUT010,346.89728372093043
FDQ59,OUT017,1435.9121343749994
FDH46,OUT010,219.2185209302326
FDH09,OUT013,713.8586545454551
NCD06,OUT045,798.2176035398228
FDC15,OUT035,2644.4778427083343
DRD37,OUT027,1378.2631852760744
FDT28,OUT027,4117.317712631578
FDR28,OUT027,4117.317712631578
FDT38,OUT017,1284.7897668711655
FDV34,OUT027,1378.2631852760744
FDY52,OUT035,935.0323883040932
FDB34,OUT013,1284.7897668711655
DRL23,OUT018,1372.6884907407411
DRB24,OUT046,2649.110232432434
FDJ50,OUT046,935.0323883040932
FDQ49,OUT035,2453.7477006993004
FDP20,OUT035,1987.2510486486474
FDV19,OUT027,4117.317712631578
NCR54,OUT045,3130.004904950495
FDO09,OUT010,584.7577647727273
FDS57,OUT018,1752.2524400000002
FDN10,OUT049,1922.1493817142846
FDV23,OUT049,2142.7435709401716
FDY28,OUT049,3454.0625591549283
DRG51,OUT013,2644.4778427083343
FDD45,OUT019,219.2185209302326
NCL18,OUT027,5329.314724444443
NCM29,OUT013,2243.6695967213113
FDF17,OUT027,5329.314724444443
FDE22,OUT017,2286.413267368423
FDQ22,OUT017,583.8145788617884
FDS01,OUT013,2778.589317525773
FDW35,OUT027,1378.2631852760744
FDJ33,OUT046,2142.7435709401716
NCF54,OUT035,2778.589317525773
FDE09,OUT013,1649.2997860000005
NCE06,OUT045,2503.501336448599
DRH49,OUT049,1202.6567333333332
FDY43,OUT045,3053.0998777777777
NCT05,OUT017,4034.300306896551
FDZ34,OUT045,3391.591252727272
FDL38,OUT017,1458.4550080536917
FDZ31,OUT017,2939.3484761904747
FDR14,OUT035,935.0323883040932
NCN54,OUT049,1458.4550080536917
NCC42,OUT027,3242.062071532848
FDK08,OUT017,1879.2570116129025
FDP59,OUT013,1879.2570116129025
FDV22,OUT035,2644.4778427083343
FDD33,OUT035,3737.2957751824824
DRE60,OUT027,6280.89088
FDK52,OUT046,3454.0625591549283
FDA02,OUT017,2644.4778427083343
FDM56,OUT049,1649.2997860000005
FDE57,OUT035,2309.2007980000003
FDM32,OUT045,1284.7897668711655
NCQ30,OUT027,3242.062071532848
FDQ27,OUT027,2517.882088484848
FDT60,OUT027,3242.062071532848
FDU43,OUT049,4340.218358415841
NCO55,OUT035,1879.2570116129025
FDG02,OUT045,2752.9709346534664
FDJ28,OUT013,2893.8398258992797
FDP40,OUT045,1682.2122382352939
FDJ38,OUT045,3391.591252727272
NCC54,OUT017,3737.2957751824824
NCZ41,OUT046,1987.2510486486474
FDK38,OUT019,346.89728372093043
FDU52,OUT013,2286.413267368423
FDC40,OUT046,1103.186213333333
NCR30,OUT017,1103.186213333333
NCN18,OUT017,1461.8437959999997
FDB50,OUT035,1458.4550080536917
FDG04,OUT013,2752.9709346534664
FDR26,OUT035,2778.589317525773
NCT17,OUT018,2893.8398258992797
FDX35,OUT027,6280.89088
FDS12,OUT046,2142.7435709401716
NCZ29,OUT027,3242.062071532848
FDB38,OUT010,346.89728372093043
FDP12,OUT013,507.04640366972455
FDP22,OUT046,713.8586545454551
FDS26,OUT018,3327.952582926831
FDR52,OUT046,2939.3484761904747
DRJ13,OUT046,2644.4778427083343
FDU48,OUT027,3242.062071532848
FDE29,OUT035,935.0323883040932
NCT29,OUT049,1987.2510486486474
DRK37,OUT018,2893.8398258992797
FDK55,OUT046,1458.4550080536917
FDR07,OUT046,1573.0706258064517
FDO21,OUT027,5329.314724444443
FDK46,OUT049,4433.304032653059
FDB12,OUT045,1879.2570116129025
FDT31,OUT027,5329.314724444443
FDJ33,OUT045,1827.832845454545
FDC26,OUT027,3242.062071532848
NCQ02,OUT045,2752.9709346534664
FDP08,OUT010,482.6995426229506
FDB11,OUT027,6280.89088
FDV55,OUT013,2644.4778427083343
FDW20,OUT049,2243.6695967213113
NCJ18,OUT019,281.4820818181818
FDC41,OUT018,1103.186213333333
FDE14,OUT027,2517.882088484848
FDG35,OUT013,2552.0052351851864
FDF45,OUT035,935.0323883040932
FDS19,OUT027,2517.882088484848
FDS58,OUT019,346.89728372093043
FDA26,OUT017,3737.2957751824824
FDM32,OUT049,1202.6567333333332
FDL45,OUT046,2243.6695967213113
FDZ55,OUT049,2649.110232432434
FDY37,OUT049,2309.2007980000003
FDO46,OUT046,2752.9709346534664
FDQ60,OUT046,2142.7435709401716
FDA19,OUT018,1752.2524400000002
FDL15,OUT046,2644.4778427083343
FDM10,OUT018,3327.952582926831
NCL05,OUT017,677.1027476190476
DRK49,OUT010,92.67548155339804
NCE18,OUT027,6280.89088
FDG40,OUT049,583.8145788617884
DRI59,OUT045,4340.218358415841
FDK28,OUT035,4433.304032653059
NCD06,OUT019,92.67548155339804
FDO11,OUT019,584.7577647727273
FDK27,OUT046,2243.6695967213113
FDT43,OUT027,1378.2631852760744
FDD38,OUT018,1372.6884907407411
FDA16,OUT049,3945.4325672131163
FDL14,OUT027,4117.317712631578
NCM17,OUT049,677.1027476190476
FDD20,OUT045,1827.832845454545
FDA40,OUT045,1284.7897668711655
FDL43,OUT045,1435.9121343749994
FDV15,OUT045,1573.0706258064517
FDE52,OUT046,1435.9121343749994
NCL17,OUT010,346.89728372093043
NCJ31,OUT045,3737.2957751824824
FDR60,OUT045,1284.7897668711655
NCA18,OUT035,1922.1493817142846
FDS21,OUT027,1378.2631852760744
FDW09,OUT035,1284.7897668711655
FDL26,OUT035,3053.0998777777777
FDS47,OUT018,1202.6567333333332
FDC39,OUT046,3454.0625591549283
FDT51,OUT035,1682.2122382352939
FDK40,OUT035,4433.304032653059
NCG19,OUT045,3737.2957751824824
FDZ07,OUT046,935.0323883040932
FDF08,OUT027,2517.882088484848
FDO04,OUT013,796.6402682539677
FDK41,OUT018,1458.4550080536917
FDP15,OUT049,4433.304032653059
NCD43,OUT018,1372.6884907407411
NCP18,OUT013,2644.4778427083343
FDZ51,OUT046,1284.7897668711655
DRH13,OUT035,1649.2997860000005
FDF38,OUT045,677.1027476190476
NCI43,OUT045,713.8586545454551
FDM38,OUT027,1378.2631852760744
FDS03,OUT013,1103.186213333333
DRJ47,OUT017,2778.589317525773
FDT50,OUT010,219.2185209302326
FDV02,OUT046,3259.56208490566
NCG18,OUT017,1682.2122382352939
FDW52,OUT046,2644.4778427083343
FDS40,OUT035,583.8145788617884
FDN31,OUT017,2939.3484761904747
FDA37,OUT045,1827.832845454545
FDA15,OUT046,4433.304032653059
FDL39,OUT046,3384.1080642424226
FDJ53,OUT045,1827.832845454545
FDX22,OUT013,3643.5197259842507
NCZ42,OUT045,3945.4325672131163
FDD56,OUT027,4117.317712631578
FDD40,OUT017,2752.9709346534664
FDS50,OUT013,4340.218358415841
NCN14,OUT013,3384.1080642424226
FDT15,OUT013,3384.1080642424226
NCS18,OUT027,2517.882088484848
NCO26,OUT010,281.4820818181818
FDF58,OUT018,796.6402682539677
NCB19,OUT013,1458.4550080536917
FDH26,OUT017,2309.2007980000003
DRB24,OUT027,4117.317712631578
FDA49,OUT018,1458.4550080536917
FDB32,OUT045,1573.0706258064517
FDI36,OUT017,3130.004904950495
NCA17,OUT010,346.89728372093043
FDH22,OUT013,2142.7435709401716
NCM26,OUT018,2232.84702184874
FDT15,OUT027,5329.314724444443
FDB16,OUT018,1202.6567333333332
NCP54,OUT027,3242.062071532848
FDJ36,OUT013,1879.2570116129025
FDO28,OUT045,1827.832845454545
FDU09,OUT013,796.6402682539677
FDF29,OUT017,2243.6695967213113
FDY08,OUT013,2309.2007980000003
DRJ59,OUT018,507.04640366972455
FDT23,OUT027,2517.882088484848
FDU15,OUT018,507.04640366972455
FDT47,OUT013,1682.2122382352939
FDI53,OUT019,425.93559145299173
FDR59,OUT018,3327.952582926831
FDD53,OUT035,677.1027476190476
FDY51,OUT017,3737.2957751824824
FDT04,OUT049,677.1027476190476
FDU51,OUT049,3259.56208490566
FDG14,OUT035,2286.413267368423
NCU06,OUT045,3737.2957751824824
DRG25,OUT046,3391.591252727272
DRH49,OUT035,1284.7897668711655
FDN15,OUT035,2243.6695967213113
FDL43,OUT018,1103.186213333333
NCT18,OUT049,3384.1080642424226
NCB31,OUT013,4034.300306896551
FDK57,OUT035,2142.7435709401716
FDY04,OUT019,425.93559145299173
NCP54,OUT046,2243.6695967213113
FDF41,OUT013,3454.0625591549283
FDM01,OUT045,1879.2570116129025
FDW03,OUT045,1682.2122382352939
FDF28,OUT045,1827.832845454545
FDY37,OUT017,2309.2007980000003
FDQ03,OUT017,3737.2957751824824
FDP51,OUT027,3242.062071532848
FDJ40,OUT017,1879.2570116129025
FDC32,OUT049,1458.4550080536917
DRI49,OUT027,2517.882088484848
NCW54,OUT017,935.0323883040932
FDF09,OUT017,583.8145788617884
FDP45,OUT018,3327.952582926831
DRJ23,OUT018,2893.8398258992797
FDS59,OUT017,1879.2570116129025
FDY08,OUT046,2142.7435709401716
FDX16,OUT049,3053.0998777777777
FDY16,OUT018,3384.1080642424226
FDK32,OUT035,3053.0998777777777
FDQ22,OUT013,507.04640366972455
NCC31,OUT018,2232.84702184874
FDG58,OUT049,2286.413267368423
DRF48,OUT013,2893.8398258992797
DRH36,OUT049,1103.186213333333
NCR30,OUT035,1103.186213333333
FDB03,OUT019,584.7577647727273
FDZ28,OUT027,3242.062071532848
FDR35,OUT017,3130.004904950495
DRD15,OUT027,6280.89088
FDJ33,OUT019,281.4820818181818
FDA56,OUT010,281.4820818181818
FDP56,OUT046,798.2176035398228
NCT30,OUT046,798.2176035398228
FDK15,OUT017,1573.0706258064517
FDH44,OUT018,2232.84702184874
FDV01,OUT013,2453.7477006993004
DRG03,OUT017,2644.4778427083343
FDG50,OUT027,2517.882088484848
FDR16,OUT010,584.7577647727273
FDZ60,OUT046,1649.2997860000005
DRG03,OUT045,2644.4778427083343
FDS56,OUT018,3327.952582926831
FDU33,OUT045,798.2176035398228
DRD27,OUT035,1461.8437959999997
FDW22,OUT046,3945.4325672131163
DRA24,OUT045,2453.7477006993004
FDF38,OUT049,677.1027476190476
FDX48,OUT013,2644.4778427083343
FDS58,OUT018,2232.84702184874
FDC32,OUT046,1458.4550080536917
NCQ29,OUT045,4034.300306896551
DRK39,OUT018,1202.6567333333332
NCS38,OUT017,1922.1493817142846
DRO47,OUT013,1649.2997860000005
DRG27,OUT027,1378.2631852760744
FDC57,OUT027,5329.314724444443
FDS55,OUT046,2286.413267368423
NCJ06,OUT018,1752.2524400000002
FDO01,OUT019,281.4820818181818
NCM55,OUT045,2939.3484761904747
FDC52,OUT049,2649.110232432434
FDQ15,OUT045,1284.7897668711655
NCT30,OUT027,1378.2631852760744
NCR42,OUT027,1378.2631852760744
FDD28,OUT035,935.0323883040932
FDQ34,OUT049,1573.0706258064517
FDZ12,OUT027,3242.062071532848
DRE13,OUT019,219.2185209302326
NCN07,OUT019,281.4820818181818
FDM28,OUT035,3384.1080642424226
FDI10,OUT017,3259.56208490566
FDQ25,OUT013,2649.110232432434
FDA38,OUT010,584.7577647727273
DRI13,OUT049,3945.4325672131163
FDY20,OUT027,2517.882088484848
NCZ53,OUT035,3391.591252727272
NCM31,OUT013,2286.413267368423
DRB01,OUT017,3391.591252727272
DRF37,OUT046,4433.304032653059
NCF42,OUT049,2778.589317525773
FDF16,OUT018,2232.84702184874
FDB41,OUT013,798.2176035398228
FDR34,OUT013,3643.5197259842507
FDR15,OUT018,2232.84702184874
NCV42,OUT019,281.4820818181818
FDW51,OUT035,3737.2957751824824
FDU36,OUT017,1573.0706258064517
FDX60,OUT049,1202.6567333333332
FDY03,OUT035,1922.1493817142846
FDW55,OUT045,3945.4325672131163
FDT01,OUT010,584.7577647727273
FDG58,OUT013,2286.413267368423
FDK21,OUT017,4433.304032653059
NCS41,OUT019,482.6995426229506
FDS10,OUT045,3384.1080642424226
NCT53,OUT046,2286.413267368423
FDJ28,OUT018,2893.8398258992797
FDX44,OUT045,1435.9121343749994
FDT20,OUT018,507.04640366972455
FDO44,OUT017,1461.8437959999997
NCX17,OUT049,3454.0625591549283
FDY01,OUT017,1922.1493817142846
FDJ12,OUT027,5329.314724444443
DRK35,OUT018,507.04640366972455
FDD47,OUT019,425.93559145299173
NCM53,OUT035,1879.2570116129025
FDO45,OUT013,1284.7897668711655
NCM42,OUT010,281.4820818181818
FDE04,OUT046,3259.56208490566
NCI30,OUT027,6280.89088
FDZ19,OUT013,2778.589317525773
FDW57,OUT013,2552.0052351851864
FDA25,OUT013,1879.2570116129025
FDT22,OUT046,935.0323883040932
FDP51,OUT013,2142.7435709401716
FDD48,OUT027,3242.062071532848
FDY39,OUT035,3384.1080642424226
FDO48,OUT010,584.7577647727273
FDD23,OUT027,5329.314724444443
DRN35,OUT027,1378.2631852760744
FDT01,OUT035,3737.2957751824824
FDC20,OUT010,165.91858165137606
DRJ35,OUT035,935.0323883040932
FDB32,OUT046,1458.4550080536917
FDL24,OUT046,3259.56208490566
NCV42,OUT035,1922.1493817142846
FDZ46,OUT046,1649.2997860000005
FDC15,OUT013,2644.4778427083343
FDD08,OUT019,92.67548155339804
FDY50,OUT049,1202.6567333333332
FDD36,OUT013,2243.6695967213113
FDG57,OUT027,1378.2631852760744
FDL21,OUT018,507.04640366972455
FDN16,OUT027,2517.882088484848
FDJ09,OUT027,1378.2631852760744
FDS01,OUT010,425.93559145299173
FDV33,OUT017,4034.300306896551
DRE12,OUT017,1922.1493817142846
FDR07,OUT013,1573.0706258064517
FDP48,OUT010,482.6995426229506
NCB55,OUT035,935.0323883040932
FDQ08,OUT013,796.6402682539677
FDR34,OUT035,3643.5197259842507
FDO33,OUT046,1649.2997860000005
FDP13,OUT045,677.1027476190476
FDX12,OUT049,3945.4325672131163
NCT06,OUT049,3053.0998777777777
FDR16,OUT019,584.7577647727273
FDE36,OUT046,2286.413267368423
FDZ36,OUT049,3384.1080642424226
FDV13,OUT045,1284.7897668711655
NCZ17,OUT035,583.8145788617884
FDU56,OUT045,3384.1080642424226
FDM09,OUT035,2778.589317525773
FDV02,OUT017,3259.56208490566
FDS34,OUT018,1752.2524400000002
FDA11,OUT049,1573.0706258064517
FDP09,OUT017,3643.5197259842507
FDB29,OUT027,3242.062071532848
FDT19,OUT017,3259.56208490566
DRH15,OUT017,677.1027476190476
FDY38,OUT046,3454.0625591549283
FDF14,OUT027,4117.317712631578
FDN48,OUT010,219.2185209302326
FDQ12,OUT013,3643.5197259842507
NCJ43,OUT045,2552.0052351851864
FDE17,OUT019,346.89728372093043
FDB05,OUT035,4433.304032653059
FDH10,OUT045,2939.3484761904747
NCR06,OUT017,677.1027476190476
FDU32,OUT018,1752.2524400000002
FDD56,OUT049,2778.589317525773
FDO36,OUT018,3384.1080642424226
FDH16,OUT010,219.2185209302326
FDX10,OUT018,507.04640366972455
FDZ37,OUT017,1435.9121343749994
FDU31,OUT010,584.7577647727273
DRC49,OUT049,2309.2007980000003
FDL15,OUT045,2644.4778427083343
FDN32,OUT019,482.6995426229506
DRH59,OUT027,1378.2631852760744
NCU29,OUT049,2649.110232432434
FDR37,OUT019,482.6995426229506
FDS14,OUT018,2232.84702184874
FDU02,OUT027,6280.89088
FDJ08,OUT035,3391.591252727272
NCZ06,OUT045,4034.300306896551
FDO31,OUT049,1458.4550080536917
FDH31,OUT018,1372.6884907407411
FDS58,OUT017,2649.110232432434
NCA53,OUT027,1378.2631852760744
FDF50,OUT046,3391.591252727272
NCW42,OUT049,4340.218358415841
NCQ17,OUT045,2503.501336448599
FDK51,OUT018,3327.952582926831
NCW41,OUT010,346.89728372093043
NCR29,OUT017,935.0323883040932
FDB08,OUT019,346.89728372093043
FDA40,OUT027,2517.882088484848
FDL14,OUT018,2232.84702184874
FDB47,OUT046,3454.0625591549283
FDO03,OUT035,4340.218358415841
DRK13,OUT019,482.6995426229506
FDX13,OUT010,584.7577647727273
FDF52,OUT046,3384.1080642424226
FDT11,OUT013,2893.8398258992797
FDB08,OUT013,2649.110232432434
FDQ28,OUT018,2232.84702184874
FDD29,OUT045,4433.304032653059
NCQ29,OUT027,6280.89088
NCO02,OUT013,1103.186213333333
FDR56,OUT010,482.6995426229506
NCM54,OUT049,1987.2510486486474
FDP51,OUT035,1922.1493817142846
FDT38,OUT013,1284.7897668711655
FDZ20,OUT018,3327.952582926831
FDJ53,OUT013,1987.2510486486474
FDX13,OUT049,4433.304032653059
FDP58,OUT035,3737.2957751824824
NCK31,OUT019,165.91858165137606
FDA35,OUT018,1752.2524400000002
FDV37,OUT018,2893.8398258992797
NCO07,OUT027,5329.314724444443
FDA20,OUT045,3391.591252727272
FDZ59,OUT035,2503.501336448599
NCY17,OUT017,677.1027476190476
FDQ28,OUT035,2644.4778427083343
FDV35,OUT017,2453.7477006993004
FDQ36,OUT013,507.04640366972455
FDD34,OUT018,2232.84702184874
FDK51,OUT045,4433.304032653059
FDV31,OUT035,2552.0052351851864
FDR04,OUT035,1573.0706258064517
FDR14,OUT049,796.6402682539677
DRC36,OUT010,425.93559145299173
FDE39,OUT019,281.4820818181818
FDP57,OUT049,1461.8437959999997
FDE57,OUT046,2309.2007980000003
NCN18,OUT046,1461.8437959999997
NCQ05,OUT018,2232.84702184874
FDW47,OUT035,1987.2510486486474
FDV46,OUT035,2243.6695967213113
NCP29,OUT045,1103.186213333333
FDE09,OUT018,1372.6884907407411
NCU06,OUT027,6280.89088
FDT19,OUT010,425.93559145299173
DRF15,OUT017,2453.7477006993004
DRI51,OUT013,3053.0998777777777
NCX54,OUT013,1879.2570116129025
DRE01,OUT013,3454.0625591549283
NCB07,OUT045,3130.004904950495
FDU50,OUT035,1922.1493817142846
FDG40,OUT035,583.8145788617884
FDW10,OUT018,2552.0052351851864
FDX51,OUT013,2893.8398258992797
NCP17,OUT045,1103.186213333333
FDP21,OUT035,3391.591252727272
FDL04,OUT045,1573.0706258064517
FDV23,OUT013,2142.7435709401716
FDF24,OUT046,1284.7897668711655
FDH56,OUT027,3242.062071532848
FDB51,OUT049,796.6402682539677
FDI58,OUT027,2517.882088484848
FDR20,OUT013,798.2176035398228
FDC51,OUT018,1752.2524400000002
FDB16,OUT027,2517.882088484848
FDE40,OUT049,796.6402682539677
NCM17,OUT035,677.1027476190476
FDU56,OUT035,3384.1080642424226
FDS32,OUT019,281.4820818181818
FDX02,OUT049,4340.218358415841
FDT39,OUT027,4117.317712631578
FDE35,OUT017,935.0323883040932
NCI42,OUT019,584.7577647727273
DRL23,OUT046,1573.0706258064517
FDA10,OUT046,2142.7435709401716
FDA11,OUT013,1573.0706258064517
NCM06,OUT046,2286.413267368423
NCT05,OUT035,4034.300306896551
NCQ02,OUT010,482.6995426229506
NCY06,OUT049,1987.2510486486474
FDY56,OUT035,3643.5197259842507
FDL02,OUT035,1879.2570116129025
NCI06,OUT035,2778.589317525773
FDQ14,OUT045,2286.413267368423
FDQ12,OUT017,3643.5197259842507
FDP36,OUT046,713.8586545454551
FDK21,OUT027,6280.89088
FDO40,OUT045,2644.4778427083343
NCK54,OUT019,281.4820818181818
FDY09,OUT018,3259.56208490566
NCW30,OUT049,4034.300306896551
NCC55,OUT027,1378.2631852760744
FDE58,OUT018,1752.2524400000002
FDR39,OUT013,3384.1080642424226
FDU28,OUT049,2939.3484761904747
FDH08,OUT017,3643.5197259842507
FDG35,OUT045,2552.0052351851864
FDG22,OUT049,583.8145788617884
FDC34,OUT035,2644.4778427083343
FDP15,OUT018,3327.952582926831
FDK34,OUT010,584.7577647727273
FDU45,OUT035,1922.1493817142846
FDQ04,OUT027,1378.2631852760744
FDX22,OUT018,3327.952582926831
FDB45,OUT017,1573.0706258064517
NCH43,OUT027,5329.314724444443
DRE60,OUT046,3454.0625591549283
FDD17,OUT027,6280.89088
NCM54,OUT017,1987.2510486486474
NCH55,OUT013,2243.6695967213113
NCT06,OUT017,3053.0998777777777
FDA48,OUT027,5329.314724444443
FDY58,OUT027,6280.89088
FDO25,OUT045,3737.2957751824824
FDN50,OUT045,1682.2122382352939
FDH35,OUT035,2453.7477006993004
FDK09,OUT045,3737.2957751824824
FDO16,OUT013,1435.9121343749994
FDW11,OUT045,1103.186213333333
FDU47,OUT027,3242.062071532848
NCQ42,OUT010,281.4820818181818
FDK55,OUT027,2517.882088484848
FDN08,OUT049,1922.1493817142846
FDT57,OUT045,3945.4325672131163
FDJ12,OUT018,3327.952582926831
DRL59,OUT017,713.8586545454551
NCN53,OUT046,583.8145788617884
FDO51,OUT010,92.67548155339804
FDK56,OUT017,3391.591252727272
FDY12,OUT035,935.0323883040932
FDU15,OUT035,583.8145788617884
FDQ19,OUT046,3945.4325672131163
DRF15,OUT045,2453.7477006993004
DRE25,OUT019,219.2185209302326
FDK57,OUT018,1752.2524400000002
FDD33,OUT010,584.7577647727273
FDR34,OUT027,6280.89088
FDU04,OUT045,1827.832845454545
